NUTS,YEAR,ELC,LEVEL,geometry,AREA,POPULATION,GDP_cap,COMP_emp,CDD,HDD,ELC_cap,POP_density
SE33,2022,13454.0,2,"MULTIPOLYGON (((4968500.3762 4802688.6987, 4972419.5243 4794618.237, 4968793.361400001 4794267.5144, 4966009.576099999 4798181.2377, 4968500.3762 4802688.6987)), ((4829432.553400001 5084530.1756, 4861255.7765 5071329.555400001, 4869717.229900001 5055589.8884, 4875334.022700001 5055287.702299999, 4892135.3873 5039822.322000001, 4893898.737500001 5034581.693, 4890498.794399999 5023144.6522, 4898180.118799999 4998394.118799999, 4895980.9781 4985544.397299999, 4910594.955 4981742.2827, 4913034.5811 4968695.323100001, 4908508.880799999 4962763.2248, 4908964.7541000005 4954650.5228, 4934690.495999999 4920046.0472, 4936753.8519 4890221.4067, 4931056.264599999 4876637.1175999995, 4934598.977700001 4858106.7903, 4939792.445900001 4849291.947799999, 4948893.101 4844703.509500001, 4963584.7585 4822147.4813, 4967895.5929000005 4811191.227299999, 4946337.9432 4806868.589500001, 4923695.1105 4793182.9289, 4906915.070499999 4800455.1522, 4905828.046800001 4790306.3397, 4888856.540999999 4796117.287900001, 4889725.6822 4773396.832599999, 4886024.4715 4756587.443600001, 4876481.956599999 4755526.098999999, 4876176.8177000005 4732031.9375, 4866226.703 4735838.9988, 4863431.0362 4707872.51, 4851588.3793 4675233.6833999995, 4859975.5788 4656854.3539, 4872859.7586 4641953.1894000005, 4874074.566500001 4633937.893100001, 4857964.9241 4604834.168500001, 4842561.9869 4555334.6722, 4818523.3467999995 4540304.407400001, 4807225.6428 4520654.522, 4805827.6799 4518245.520099999, 4802374.0798 4519977.973200001, 4795439.741599999 4523472.137399999, 4794882.134299999 4518946.8795, 4794242.3948 4513789.894200001, 4784816.1929 4515904.392100001, 4765609.8456 4542126.3214, 4741785.804300001 4553097.128799999, 4733146.6339 4566121.279100001, 4699096.097200001 4552512.842499999, 4663885.777000001 4554811.526699999, 4650735.352499999 4562849.209000001, 4634609.683499999 4576783.7316, 4631266.870100001 4579695.8563, 4625861.672700001 4584421.953199999, 4616520.1775 4586234.267000001, 4595749.9124 4610547.7552000005, 4590057.2941 4607653.9242, 4573017.7751 4630306.2294, 4559558.7206 4642534.3905, 4525407.6393 4674222.130000001, 4526935.8552 4688580.2818, 4532068.9189 4695392.899499999, 4530620.8818 4725583.7926, 4533337.8408 4751763.547499999, 4530156.605900001 4768866.9089, 4527301.0648 4782704.767899999, 4526491.235099999 4786741.348300001, 4531591.2464000005 4787573.6489, 4533862.8101 4787947.1152, 4542479.2355 4789412.5439, 4546005.651699999 4790019.4518, 4549836.852600001 4790741.142000001, 4561336.626700001 4800333.4703, 4568830.5142 4806365.6818, 4566978.611199999 4813265.669600001, 4563259.6307 4828311.0274, 4569630.078 4838380.377599999, 4587612.658600001 4878010.778100001, 4600337.139 4894474.8203, 4599220.4055 4911886.7031, 4584778.673 4938463.638499999, 4598019.3026 4951774.849400001, 4605840.819 4988825.934699999, 4626780.698799999 5014608.783600001, 4642868.2952 5008897.602600001, 4654088.7458999995 5003773.859300001, 4660443.191299999 5024790.84, 4655620.2413 5065448.5865, 4667928.4986000005 5070557.3418000005, 4732715.188999999 5057871.395300001, 4738452.601399999 5067837.6283, 4733261.143300001 5079047.675000001, 4739758.481799999 5106625.8024, 4731713.0886 5130084.9527, 4744757.5046 5136005.0243, 4754777.527799999 5133523.4713, 4763039.6175999995 5121476.761399999, 4791635.119899999 5101178.6724, 4817231.7607 5083488.210000001, 4829432.553400001 5084530.1756)), ((4953255.326300001 4799952.7105, 4954880.0757 4793403.877900001, 4950296.236199999 4792993.214299999, 4948223.6774 4797262.8423, 4948483.377699999 4802341.9736, 4953255.326300001 4799952.7105)), ((4919131.3934 4786935.6526, 4918884.050000001 4781226.7038, 4911772.8539 4788475.3796, 4913020.9004 4793686.5693, 4919131.3934 4786935.6526)), ((4912848.196 4762142.807399999, 4910674.4723000005 4758935.624299999, 4906785.9889 4763939.8769000005, 4901206.4155 4764314.136, 4902936.0703 4775062.5699000005, 4909563.178200001 4769458.8584, 4912848.196 4762142.807399999)), ((4861552.742900001 4559959.7689, 4861379.8212 4552294.110300001, 4858506.706599999 4552114.0448, 4856034.377800001 4561586.5856, 4857994.5812 4565490.453500001, 4861552.742900001 4559959.7689)))",165447.51925967407,524256.0,50.6,44.99485,0.0,6015.0,25.66303485320149,3.168714782463235
SE33,2023,13220.0,2,"MULTIPOLYGON (((4968500.3762 4802688.6987, 4972419.5243 4794618.237, 4968793.361400001 4794267.5144, 4966009.576099999 4798181.2377, 4968500.3762 4802688.6987)), ((4829432.553400001 5084530.1756, 4861255.7765 5071329.555400001, 4869717.229900001 5055589.8884, 4875334.022700001 5055287.702299999, 4892135.3873 5039822.322000001, 4893898.737500001 5034581.693, 4890498.794399999 5023144.6522, 4898180.118799999 4998394.118799999, 4895980.9781 4985544.397299999, 4910594.955 4981742.2827, 4913034.5811 4968695.323100001, 4908508.880799999 4962763.2248, 4908964.7541000005 4954650.5228, 4934690.495999999 4920046.0472, 4936753.8519 4890221.4067, 4931056.264599999 4876637.1175999995, 4934598.977700001 4858106.7903, 4939792.445900001 4849291.947799999, 4948893.101 4844703.509500001, 4963584.7585 4822147.4813, 4967895.5929000005 4811191.227299999, 4946337.9432 4806868.589500001, 4923695.1105 4793182.9289, 4906915.070499999 4800455.1522, 4905828.046800001 4790306.3397, 4888856.540999999 4796117.287900001, 4889725.6822 4773396.832599999, 4886024.4715 4756587.443600001, 4876481.956599999 4755526.098999999, 4876176.8177000005 4732031.9375, 4866226.703 4735838.9988, 4863431.0362 4707872.51, 4851588.3793 4675233.6833999995, 4859975.5788 4656854.3539, 4872859.7586 4641953.1894000005, 4874074.566500001 4633937.893100001, 4857964.9241 4604834.168500001, 4842561.9869 4555334.6722, 4818523.3467999995 4540304.407400001, 4807225.6428 4520654.522, 4805827.6799 4518245.520099999, 4802374.0798 4519977.973200001, 4795439.741599999 4523472.137399999, 4794882.134299999 4518946.8795, 4794242.3948 4513789.894200001, 4784816.1929 4515904.392100001, 4765609.8456 4542126.3214, 4741785.804300001 4553097.128799999, 4733146.6339 4566121.279100001, 4699096.097200001 4552512.842499999, 4663885.777000001 4554811.526699999, 4650735.352499999 4562849.209000001, 4634609.683499999 4576783.7316, 4631266.870100001 4579695.8563, 4625861.672700001 4584421.953199999, 4616520.1775 4586234.267000001, 4595749.9124 4610547.7552000005, 4590057.2941 4607653.9242, 4573017.7751 4630306.2294, 4559558.7206 4642534.3905, 4525407.6393 4674222.130000001, 4526935.8552 4688580.2818, 4532068.9189 4695392.899499999, 4530620.8818 4725583.7926, 4533337.8408 4751763.547499999, 4530156.605900001 4768866.9089, 4527301.0648 4782704.767899999, 4526491.235099999 4786741.348300001, 4531591.2464000005 4787573.6489, 4533862.8101 4787947.1152, 4542479.2355 4789412.5439, 4546005.651699999 4790019.4518, 4549836.852600001 4790741.142000001, 4561336.626700001 4800333.4703, 4568830.5142 4806365.6818, 4566978.611199999 4813265.669600001, 4563259.6307 4828311.0274, 4569630.078 4838380.377599999, 4587612.658600001 4878010.778100001, 4600337.139 4894474.8203, 4599220.4055 4911886.7031, 4584778.673 4938463.638499999, 4598019.3026 4951774.849400001, 4605840.819 4988825.934699999, 4626780.698799999 5014608.783600001, 4642868.2952 5008897.602600001, 4654088.7458999995 5003773.859300001, 4660443.191299999 5024790.84, 4655620.2413 5065448.5865, 4667928.4986000005 5070557.3418000005, 4732715.188999999 5057871.395300001, 4738452.601399999 5067837.6283, 4733261.143300001 5079047.675000001, 4739758.481799999 5106625.8024, 4731713.0886 5130084.9527, 4744757.5046 5136005.0243, 4754777.527799999 5133523.4713, 4763039.6175999995 5121476.761399999, 4791635.119899999 5101178.6724, 4817231.7607 5083488.210000001, 4829432.553400001 5084530.1756)), ((4953255.326300001 4799952.7105, 4954880.0757 4793403.877900001, 4950296.236199999 4792993.214299999, 4948223.6774 4797262.8423, 4948483.377699999 4802341.9736, 4953255.326300001 4799952.7105)), ((4919131.3934 4786935.6526, 4918884.050000001 4781226.7038, 4911772.8539 4788475.3796, 4913020.9004 4793686.5693, 4919131.3934 4786935.6526)), ((4912848.196 4762142.807399999, 4910674.4723000005 4758935.624299999, 4906785.9889 4763939.8769000005, 4901206.4155 4764314.136, 4902936.0703 4775062.5699000005, 4909563.178200001 4769458.8584, 4912848.196 4762142.807399999)), ((4861552.742900001 4559959.7689, 4861379.8212 4552294.110300001, 4858506.706599999 4552114.0448, 4856034.377800001 4561586.5856, 4857994.5812 4565490.453500001, 4861552.742900001 4559959.7689)))",165447.51925967407,525472.0,47.6,44.54803,0.0,6308.0,25.158333840813594,3.1760645451278022
SI03,2021,5789.770265,2,"POLYGON ((4807826.1532000005 2644113.7391999997, 4827385.8894 2618351.326199999, 4809744.755899999 2623382.2041999996, 4800109.809699999 2617566.9919000007, 4805669.1493 2605574.086100001, 4793074.289899999 2606175.0661999993, 4773662.2333 2591913.8157, 4767522.000399999 2589203.2477, 4756017.780099999 2579784.749399999, 4756287.5679 2569024.9848999996, 4761849.6284 2565857.0636, 4763299.947699999 2557231.321799999, 4760294.4781 2542138.637599999, 4741351.1735 2535261.6369000003, 4735901.171599999 2531543.4870999996, 4732541.6392 2527198.8099000007, 4734364.3432 2512250.9121000003, 4740201.177300001 2500953.257200001, 4730255.16 2493771.1679, 4710166.448100001 2501965.9672999997, 4699974.1274999995 2496679.1708000004, 4693793.505799999 2500744.4066000003, 4677333.5853 2517639.023499999, 4664180.862199999 2497554.2939, 4643271.7804000005 2494333.5858999994, 4635731.6998 2525062.6215000004, 4641875.954500001 2537424.276799999, 4669182.010600001 2538905.6109999996, 4676156.704 2530749.645300001, 4692112.0858 2528178.1963, 4704643.658399999 2553395.6874, 4690723.6215 2563341.9486, 4699952.8423 2578566.340500001, 4696486.7663 2582200.729699999, 4688748.2117 2582838.3578999992, 4672420.993899999 2594629.7028, 4672386.9882 2595156.8956000004, 4680269.760500001 2604354.046, 4687023.0636 2610755.9064000007, 4696211.6099 2623087.5218, 4708765.1296999995 2628648.7771000005, 4734492.067299999 2630626.1513, 4741993.602 2628691.8389999997, 4753009.4882 2637824.3693000004, 4763403.3181 2638817.9725, 4781138.73 2636341.2249999996, 4778298.5133 2654263.0853000004, 4786947.8336 2658724.9250000007, 4801994.0448 2657869.2016000003, 4807826.1532000005 2644113.7391999997))",12305.354701507411,1105046.0,19.5,29.42633,70.0,2958.0,5.239392989070138,89.8020436472775
SI03,2022,5644.904055,2,"POLYGON ((4807826.1532000005 2644113.7391999997, 4827385.8894 2618351.326199999, 4809744.755899999 2623382.2041999996, 4800109.809699999 2617566.9919000007, 4805669.1493 2605574.086100001, 4793074.289899999 2606175.0661999993, 4773662.2333 2591913.8157, 4767522.000399999 2589203.2477, 4756017.780099999 2579784.749399999, 4756287.5679 2569024.9848999996, 4761849.6284 2565857.0636, 4763299.947699999 2557231.321799999, 4760294.4781 2542138.637599999, 4741351.1735 2535261.6369000003, 4735901.171599999 2531543.4870999996, 4732541.6392 2527198.8099000007, 4734364.3432 2512250.9121000003, 4740201.177300001 2500953.257200001, 4730255.16 2493771.1679, 4710166.448100001 2501965.9672999997, 4699974.1274999995 2496679.1708000004, 4693793.505799999 2500744.4066000003, 4677333.5853 2517639.023499999, 4664180.862199999 2497554.2939, 4643271.7804000005 2494333.5858999994, 4635731.6998 2525062.6215000004, 4641875.954500001 2537424.276799999, 4669182.010600001 2538905.6109999996, 4676156.704 2530749.645300001, 4692112.0858 2528178.1963, 4704643.658399999 2553395.6874, 4690723.6215 2563341.9486, 4699952.8423 2578566.340500001, 4696486.7663 2582200.729699999, 4688748.2117 2582838.3578999992, 4672420.993899999 2594629.7028, 4672386.9882 2595156.8956000004, 4680269.760500001 2604354.046, 4687023.0636 2610755.9064000007, 4696211.6099 2623087.5218, 4708765.1296999995 2628648.7771000005, 4734492.067299999 2630626.1513, 4741993.602 2628691.8389999997, 4753009.4882 2637824.3693000004, 4763403.3181 2638817.9725, 4781138.73 2636341.2249999996, 4778298.5133 2654263.0853000004, 4786947.8336 2658724.9250000007, 4801994.0448 2657869.2016000003, 4807826.1532000005 2644113.7391999997))",12305.354701507411,1103787.0,20.0,28.76255,72.0,2633.0,5.114124423462135,89.69973046488336
SI03,2023,5313.323284,2,"POLYGON ((4807826.1532000005 2644113.7391999997, 4827385.8894 2618351.326199999, 4809744.755899999 2623382.2041999996, 4800109.809699999 2617566.9919000007, 4805669.1493 2605574.086100001, 4793074.289899999 2606175.0661999993, 4773662.2333 2591913.8157, 4767522.000399999 2589203.2477, 4756017.780099999 2579784.749399999, 4756287.5679 2569024.9848999996, 4761849.6284 2565857.0636, 4763299.947699999 2557231.321799999, 4760294.4781 2542138.637599999, 4741351.1735 2535261.6369000003, 4735901.171599999 2531543.4870999996, 4732541.6392 2527198.8099000007, 4734364.3432 2512250.9121000003, 4740201.177300001 2500953.257200001, 4730255.16 2493771.1679, 4710166.448100001 2501965.9672999997, 4699974.1274999995 2496679.1708000004, 4693793.505799999 2500744.4066000003, 4677333.5853 2517639.023499999, 4664180.862199999 2497554.2939, 4643271.7804000005 2494333.5858999994, 4635731.6998 2525062.6215000004, 4641875.954500001 2537424.276799999, 4669182.010600001 2538905.6109999996, 4676156.704 2530749.645300001, 4692112.0858 2528178.1963, 4704643.658399999 2553395.6874, 4690723.6215 2563341.9486, 4699952.8423 2578566.340500001, 4696486.7663 2582200.729699999, 4688748.2117 2582838.3578999992, 4672420.993899999 2594629.7028, 4672386.9882 2595156.8956000004, 4680269.760500001 2604354.046, 4687023.0636 2610755.9064000007, 4696211.6099 2623087.5218, 4708765.1296999995 2628648.7771000005, 4734492.067299999 2630626.1513, 4741993.602 2628691.8389999997, 4753009.4882 2637824.3693000004, 4763403.3181 2638817.9725, 4781138.73 2636341.2249999996, 4778298.5133 2654263.0853000004, 4786947.8336 2658724.9250000007, 4801994.0448 2657869.2016000003, 4807826.1532000005 2644113.7391999997))",12305.354701507411,1107885.0,20.0,28.753439999999998,66.0,2483.0,4.795915897408125,90.03275621663174
SI04,2021,5676.688284,2,"POLYGON ((4704643.658399999 2553395.6874, 4692112.0858 2528178.1963, 4676156.704 2530749.645300001, 4669182.010600001 2538905.6109999996, 4641875.954500001 2537424.276799999, 4635731.6998 2525062.6215000004, 4643271.7804000005 2494333.5858999994, 4642725.0929000005 2494425.2696, 4606910.833699999 2489415.437000001, 4603364.4419 2496218.2529000007, 4611706.6953 2505312.588199999, 4620948.898700001 2505293.658399999, 4625229.7097 2510565.7189000007, 4615107.9057 2522616.9930000007, 4600790.590299999 2528446.5233999994, 4600801.203500001 2529734.6720000003, 4602056.1877999995 2545823.9645000007, 4593759.9684 2547729.653000001, 4591854.307499999 2555074.1741000004, 4602576.8902 2568262.093800001, 4585933.7555 2575803.414999999, 4583139.6578 2583837.9580000006, 4604291.080700001 2598604.5420999993, 4606152.070499999 2608175.0654000007, 4661893.2820999995 2602363.9946, 4672386.9882 2595156.8956000004, 4672420.993899999 2594629.7028, 4688748.2117 2582838.3578999992, 4696486.7663 2582200.729699999, 4699952.8423 2578566.340500001, 4690723.6215 2563341.9486, 4704643.658399999 2553395.6874))",7842.643854012044,1003931.0,29.0,33.028400000000005,54.0,3030.0,5.654460599383822,128.00925538476685
SI04,2022,5502.4067000000005,2,"POLYGON ((4704643.658399999 2553395.6874, 4692112.0858 2528178.1963, 4676156.704 2530749.645300001, 4669182.010600001 2538905.6109999996, 4641875.954500001 2537424.276799999, 4635731.6998 2525062.6215000004, 4643271.7804000005 2494333.5858999994, 4642725.0929000005 2494425.2696, 4606910.833699999 2489415.437000001, 4603364.4419 2496218.2529000007, 4611706.6953 2505312.588199999, 4620948.898700001 2505293.658399999, 4625229.7097 2510565.7189000007, 4615107.9057 2522616.9930000007, 4600790.590299999 2528446.5233999994, 4600801.203500001 2529734.6720000003, 4602056.1877999995 2545823.9645000007, 4593759.9684 2547729.653000001, 4591854.307499999 2555074.1741000004, 4602576.8902 2568262.093800001, 4585933.7555 2575803.414999999, 4583139.6578 2583837.9580000006, 4604291.080700001 2598604.5420999993, 4606152.070499999 2608175.0654000007, 4661893.2820999995 2602363.9946, 4672386.9882 2595156.8956000004, 4672420.993899999 2594629.7028, 4688748.2117 2582838.3578999992, 4696486.7663 2582200.729699999, 4699952.8423 2578566.340500001, 4690723.6215 2563341.9486, 4704643.658399999 2553395.6874))",7842.643854012044,1003393.0,29.7,32.72986,96.0,2656.0,5.483800166036638,127.94065606927904
SI04,2023,5209.953517,2,"POLYGON ((4704643.658399999 2553395.6874, 4692112.0858 2528178.1963, 4676156.704 2530749.645300001, 4669182.010600001 2538905.6109999996, 4641875.954500001 2537424.276799999, 4635731.6998 2525062.6215000004, 4643271.7804000005 2494333.5858999994, 4642725.0929000005 2494425.2696, 4606910.833699999 2489415.437000001, 4603364.4419 2496218.2529000007, 4611706.6953 2505312.588199999, 4620948.898700001 2505293.658399999, 4625229.7097 2510565.7189000007, 4615107.9057 2522616.9930000007, 4600790.590299999 2528446.5233999994, 4600801.203500001 2529734.6720000003, 4602056.1877999995 2545823.9645000007, 4593759.9684 2547729.653000001, 4591854.307499999 2555074.1741000004, 4602576.8902 2568262.093800001, 4585933.7555 2575803.414999999, 4583139.6578 2583837.9580000006, 4604291.080700001 2598604.5420999993, 4606152.070499999 2608175.0654000007, 4661893.2820999995 2602363.9946, 4672386.9882 2595156.8956000004, 4672420.993899999 2594629.7028, 4688748.2117 2582838.3578999992, 4696486.7663 2582200.729699999, 4699952.8423 2578566.340500001, 4690723.6215 2563341.9486, 4704643.658399999 2553395.6874))",7842.643854012044,1009087.0,30.7,32.52698,69.0,2502.0,5.163036999782972,128.66668674286205
SK01,2021,4866.324,2,"POLYGON ((4861008.709100001 2793004.7731, 4854633.2936 2791782.4586999994, 4846489.8573 2803511.3914, 4839232.970000001 2808802.6084000003, 4827291.811899999 2837437.805400001, 4833565.827299999 2848880.935799999, 4862077.645500001 2861500.247300001, 4861949.9681 2846451.5383, 4877800.947000001 2818557.0255999994, 4861008.709100001 2793004.7731))",2002.5188917318883,719537.0,39.4,28.784299999999998,105.0,2917.0,6.763132403198167,359.31596099835286
SK01,2022,4548.429,2,"POLYGON ((4861008.709100001 2793004.7731, 4854633.2936 2791782.4586999994, 4846489.8573 2803511.3914, 4839232.970000001 2808802.6084000003, 4827291.811899999 2837437.805400001, 4833565.827299999 2848880.935799999, 4862077.645500001 2861500.247300001, 4861949.9681 2846451.5383, 4877800.947000001 2818557.0255999994, 4861008.709100001 2793004.7731))",2002.5188917318883,723714.0,39.1,28.641240000000003,106.0,2606.0,6.284843183909667,361.40183395428164
SK01,2023,5343.613,2,"POLYGON ((4861008.709100001 2793004.7731, 4854633.2936 2791782.4586999994, 4846489.8573 2803511.3914, 4839232.970000001 2808802.6084000003, 4827291.811899999 2837437.805400001, 4833565.827299999 2848880.935799999, 4862077.645500001 2861500.247300001, 4861949.9681 2846451.5383, 4877800.947000001 2818557.0255999994, 4861008.709100001 2793004.7731))",2002.5188917318883,728370.0,38.8,28.64913,105.0,2459.0,7.336399082883699,363.7269056523435
SK02,2021,3807.079,2,"POLYGON ((4954822.5098 2907312.8554999996, 4968582.875600001 2886703.6557, 4945647.1998 2862094.8418000005, 4955405.502699999 2842586.9625000004, 4968804.694700001 2847258.4180999994, 4974691.797800001 2840000.4858999997, 4977233.977299999 2825141.7105, 4991890.782199999 2825123.758300001, 4991117.540200001 2814757.4297, 4985038.552200001 2811671.278999999, 4975477.511399999 2799750.2348999996, 4976369.1493 2790307.5757999998, 4982212.621300001 2784591.9952000007, 4943551.1459 2770993.9388999995, 4912119.8091 2767793.6603999995, 4897845.193 2768465.3463000003, 4861008.709100001 2793004.7731, 4877800.947000001 2818557.0255999994, 4861949.9681 2846451.5383, 4862077.645500001 2861500.247300001, 4833565.827299999 2848880.935799999, 4832035.225400001 2857836.831599999, 4846549.1314 2885777.8159999996, 4863380.6556 2882817.0767, 4881191.0218 2889219.8411999997, 4909609.7992 2914109.2255000006, 4914370.782500001 2938606.955, 4924768.599400001 2945551.253799999, 4944138.542099999 2927406.099199999, 4946840.378900001 2916131.4941000007, 4944145.2041 2908030.8588999994, 4954822.5098 2907312.8554999996))",14920.998580247502,1819399.0,16.4,18.63222,97.0,3027.0,2.092492630808305,121.93547169212455
SK02,2022,3765.91,2,"POLYGON ((4954822.5098 2907312.8554999996, 4968582.875600001 2886703.6557, 4945647.1998 2862094.8418000005, 4955405.502699999 2842586.9625000004, 4968804.694700001 2847258.4180999994, 4974691.797800001 2840000.4858999997, 4977233.977299999 2825141.7105, 4991890.782199999 2825123.758300001, 4991117.540200001 2814757.4297, 4985038.552200001 2811671.278999999, 4975477.511399999 2799750.2348999996, 4976369.1493 2790307.5757999998, 4982212.621300001 2784591.9952000007, 4943551.1459 2770993.9388999995, 4912119.8091 2767793.6603999995, 4897845.193 2768465.3463000003, 4861008.709100001 2793004.7731, 4877800.947000001 2818557.0255999994, 4861949.9681 2846451.5383, 4862077.645500001 2861500.247300001, 4833565.827299999 2848880.935799999, 4832035.225400001 2857836.831599999, 4846549.1314 2885777.8159999996, 4863380.6556 2882817.0767, 4881191.0218 2889219.8411999997, 4909609.7992 2914109.2255000006, 4914370.782500001 2938606.955, 4924768.599400001 2945551.253799999, 4944138.542099999 2927406.099199999, 4946840.378900001 2916131.4941000007, 4944145.2041 2908030.8588999994, 4954822.5098 2907312.8554999996))",14920.998580247502,1812542.0,16.5,18.38246,107.0,2691.0,2.0776953030605636,121.47591799917821
SK02,2023,3740.466,2,"POLYGON ((4954822.5098 2907312.8554999996, 4968582.875600001 2886703.6557, 4945647.1998 2862094.8418000005, 4955405.502699999 2842586.9625000004, 4968804.694700001 2847258.4180999994, 4974691.797800001 2840000.4858999997, 4977233.977299999 2825141.7105, 4991890.782199999 2825123.758300001, 4991117.540200001 2814757.4297, 4985038.552200001 2811671.278999999, 4975477.511399999 2799750.2348999996, 4976369.1493 2790307.5757999998, 4982212.621300001 2784591.9952000007, 4943551.1459 2770993.9388999995, 4912119.8091 2767793.6603999995, 4897845.193 2768465.3463000003, 4861008.709100001 2793004.7731, 4877800.947000001 2818557.0255999994, 4861949.9681 2846451.5383, 4862077.645500001 2861500.247300001, 4833565.827299999 2848880.935799999, 4832035.225400001 2857836.831599999, 4846549.1314 2885777.8159999996, 4863380.6556 2882817.0767, 4881191.0218 2889219.8411999997, 4909609.7992 2914109.2255000006, 4914370.782500001 2938606.955, 4924768.599400001 2945551.253799999, 4944138.542099999 2927406.099199999, 4946840.378900001 2916131.4941000007, 4944145.2041 2908030.8588999994, 4954822.5098 2907312.8554999996))",14920.998580247502,1806944.0,17.6,18.44053,84.0,2541.0,2.070050870419891,121.10074203693326
SK03,2021,5011.857,2,"POLYGON ((5019683.154200001 2967925.1756999996, 5028962.2159 2966588.467, 5031565.558499999 2948045.7782000005, 5038951.0986 2947340.4475, 5050449.8662 2936390.3015, 5051147.4816 2915667.0638999995, 5071614.842499999 2914749.0692999996, 5070454.0013 2897406.854699999, 5083091.2818 2873987.6763000004, 5092186.1017 2871555.9102999996, 5082831.786800001 2850278.5398999993, 5066406.101399999 2834643.9049999993, 5056502.7238 2830801.1158000007, 5033140.0437 2837783.9946999997, 5023066.9059 2821362.9685999993, 4991117.540200001 2814757.4297, 4991890.782199999 2825123.758300001, 4977233.977299999 2825141.7105, 4974691.797800001 2840000.4858999997, 4968804.694700001 2847258.4180999994, 4955405.502699999 2842586.9625000004, 4945647.1998 2862094.8418000005, 4968582.875600001 2886703.6557, 4954822.5098 2907312.8554999996, 4944145.2041 2908030.8588999994, 4946840.378900001 2916131.4941000007, 4944138.542099999 2927406.099199999, 4924768.599400001 2945551.253799999, 4929608.184 2955255.7161, 4940703.6657 2967801.706599999, 4960290.233100001 2972378.4113999996, 4966713.063999999 2971428.8024000004, 4972067.938200001 2961796.4891999997, 4984043.384400001 2964241.099300001, 5003133.9341 2988592.054199999, 5019683.154200001 2967925.1756999996))",16347.938636988752,1316737.0,15.4,18.86046,35.0,3608.0,3.806270348596569,80.54452792113854
SK03,2022,3741.9030000000002,2,"POLYGON ((5019683.154200001 2967925.1756999996, 5028962.2159 2966588.467, 5031565.558499999 2948045.7782000005, 5038951.0986 2947340.4475, 5050449.8662 2936390.3015, 5051147.4816 2915667.0638999995, 5071614.842499999 2914749.0692999996, 5070454.0013 2897406.854699999, 5083091.2818 2873987.6763000004, 5092186.1017 2871555.9102999996, 5082831.786800001 2850278.5398999993, 5066406.101399999 2834643.9049999993, 5056502.7238 2830801.1158000007, 5033140.0437 2837783.9946999997, 5023066.9059 2821362.9685999993, 4991117.540200001 2814757.4297, 4991890.782199999 2825123.758300001, 4977233.977299999 2825141.7105, 4974691.797800001 2840000.4858999997, 4968804.694700001 2847258.4180999994, 4955405.502699999 2842586.9625000004, 4945647.1998 2862094.8418000005, 4968582.875600001 2886703.6557, 4954822.5098 2907312.8554999996, 4944145.2041 2908030.8588999994, 4946840.378900001 2916131.4941000007, 4944138.542099999 2927406.099199999, 4924768.599400001 2945551.253799999, 4929608.184 2955255.7161, 4940703.6657 2967801.706599999, 4960290.233100001 2972378.4113999996, 4966713.063999999 2971428.8024000004, 4972067.938200001 2961796.4891999997, 4984043.384400001 2964241.099300001, 5003133.9341 2988592.054199999, 5019683.154200001 2967925.1756999996))",16347.938636988752,1310511.0,15.7,18.57816,42.0,3245.0,2.855300718574663,80.16368479845191
SK03,2023,2548.054,2,"POLYGON ((5019683.154200001 2967925.1756999996, 5028962.2159 2966588.467, 5031565.558499999 2948045.7782000005, 5038951.0986 2947340.4475, 5050449.8662 2936390.3015, 5051147.4816 2915667.0638999995, 5071614.842499999 2914749.0692999996, 5070454.0013 2897406.854699999, 5083091.2818 2873987.6763000004, 5092186.1017 2871555.9102999996, 5082831.786800001 2850278.5398999993, 5066406.101399999 2834643.9049999993, 5056502.7238 2830801.1158000007, 5033140.0437 2837783.9946999997, 5023066.9059 2821362.9685999993, 4991117.540200001 2814757.4297, 4991890.782199999 2825123.758300001, 4977233.977299999 2825141.7105, 4974691.797800001 2840000.4858999997, 4968804.694700001 2847258.4180999994, 4955405.502699999 2842586.9625000004, 4945647.1998 2862094.8418000005, 4968582.875600001 2886703.6557, 4954822.5098 2907312.8554999996, 4944145.2041 2908030.8588999994, 4946840.378900001 2916131.4941000007, 4944138.542099999 2927406.099199999, 4924768.599400001 2945551.253799999, 4929608.184 2955255.7161, 4940703.6657 2967801.706599999, 4960290.233100001 2972378.4113999996, 4966713.063999999 2971428.8024000004, 4972067.938200001 2961796.4891999997, 4984043.384400001 2964241.099300001, 5003133.9341 2988592.054199999, 5019683.154200001 2967925.1756999996))",16347.938636988752,1305883.0,15.6,18.704330000000002,24.0,3037.0,1.951211555705986,79.88059100278959
