NUTS_CODE;YEAR;MONTH;CDD;HDD
UKG;2009;8;0;35.47
UKG;2009;9;0;108.72
UKG;2009;10;0;202.82
UKG;2009;11;0;286.66
UKG;2009;12;0;462.4
UKG;2010;1;0;516.79
UKG;2010;2;0;422.38
UKG;2010;3;0;368.97
UKG;2010;4;0;276.15
UKG;2010;5;0;217.13
UKG;2010;6;0;68.86
UKG;2010;7;0;17.52
UKG;2010;8;0;62.04
UKG;2010;9;0;118.94
UKG;2010;10;0;238.6
UKG;2010;11;0;392.57
UKG;2010;12;0;586.87
UKG;2011;1;0;448.05
UKG;2011;2;0;315.81
UKG;2011;3;0;346.99
UKG;2011;4;0;181.37
UKG;2011;5;0;171.69
UKG;2011;6;0;117.63
UKG;2011;7;0;46.82
UKG;2011;8;0;60.85
UKG;2011;9;0;68.4
UKG;2011;10;0;157.72
UKG;2011;11;0;257.41
UKG;2011;12;0;373.85
UKG;2012;1;0;387.19
UKG;2012;2;0;395.26
UKG;2012;3;0;299.97
UKG;2012;4;0;324.88
UKG;2012;5;0;184.39
UKG;2012;6;0;127.7
UKG;2012;7;0;67.82
UKG;2012;8;0;34.57
UKG;2012;9;0;147.48
UKG;2012;10;0;268.37
UKG;2012;11;0;345.45
UKG;2012;12;0;411.8
UKG;2013;1;0;442.52
UKG;2013;2;0;417.62
UKG;2013;3;0;477.04
UKG;2013;4;0;321.54
UKG;2013;5;0;236.58
UKG;2013;6;0;113.13
UKG;2013;7;0;9.87
UKG;2013;8;0;26.11
UKG;2013;9;0;111.48
UKG;2013;10;0;157.23
UKG;2013;11;0;352.07
UKG;2013;12;0;361.02
UKG;2014;1;0;385.49
UKG;2014;2;0;328.09
UKG;2014;3;0;322.44
UKG;2014;4;0;240.76
UKG;2014;5;0;169.67
UKG;2014;6;0;54.61
UKG;2014;7;0;14.11
UKG;2014;8;0;73.26
UKG;2014;9;0;73.05
UKG;2014;10;0;166.82
UKG;2014;11;0;292.55
UKG;2014;12;0;395.08
UKG;2015;1;0;409.78
UKG;2015;2;0;391.33
UKG;2015;3;0;359.67
UKG;2015;4;0;263.36
UKG;2015;5;0;220.36
UKG;2015;6;0;101.14
UKG;2015;7;1.3;53.78
UKG;2015;8;0;54.46
UKG;2015;9;0;164.71
UKG;2015;10;0;219.21
UKG;2015;11;0;253.64
UKG;2015;12;0;250.51
UKG;2016;1;0;386.59
UKG;2016;2;0;372.47
UKG;2016;3;0;380.92
UKG;2016;4;0;314.32
UKG;2016;5;0;170.03
UKG;2016;6;0;56.65
UKG;2016;7;1.3;40
UKG;2016;8;0;18.34
UKG;2016;9;0;50.73
UKG;2016;10;0;228.06
UKG;2016;11;0;367.04
UKG;2016;12;0;377.21
UKG;2017;1;0;429.29
UKG;2017;2;0;326.83
UKG;2017;3;0;290.12
UKG;2017;4;0;273.29
UKG;2017;5;0;137.29
UKG;2017;6;0;52.9
UKG;2017;7;0;13.18
UKG;2017;8;0;53.51
UKG;2017;9;0;126.64
UKG;2017;10;0;162.36
UKG;2017;11;0;332.68
UKG;2017;12;0;407.4
UKG;2018;1;0;400.76
UKG;2018;2;0;417.63
UKG;2018;3;0;409.19
UKG;2018;4;0;246.19
UKG;2018;5;0;138.78
UKG;2018;6;0;40.99
UKG;2018;7;0;0.05
UKG;2018;8;0;50.28
UKG;2018;9;0;119.87
UKG;2018;10;0;225.44
UKG;2018;11;0;298.56
UKG;2018;12;0;336.38
UKG;2019;1;0;430.88
UKG;2019;2;0;311.66
UKG;2019;3;0;309.51
UKG;2019;4;0;271.25
UKG;2019;5;0;201.82
UKG;2019;6;0;105.53
UKG;2019;7;1.89;17.33
UKG;2019;8;0;21.31
UKG;2019;9;0;92.67
UKG;2019;10;0;249.11
UKG;2019;11;0;348.07
UKG;2019;12;0;383.61
UKG;2020;1;0;354.83
UKG;2020;2;0;328.26
UKG;2020;3;0;351.27
UKG;2020;4;0;221.54
UKG;2020;5;0;145.5
UKG;2020;6;0;70.83
UKG;2020;7;0.4;50.08
UKG;2020;8;5.63;37.33
UKG;2020;9;0;106.21
UKG;2020;10;0;235.55
UKG;2020;11;0;279.04
UKG;2020;12;0;399.86
UKG;2021;1;0;456.49
UKG;2021;2;0;356.14
UKG;2021;3;0;328.68
UKG;2021;4;0;345.25
UKG;2021;5;0;241.22
UKG;2021;6;0;54.55
UKG;2021;7;0.15;5.58
UKG;2021;8;0;30.49
UKG;2021;9;0;45.14
UKG;2021;10;0;171.32
UKG;2021;11;0;313.69
UKG;2021;12;0;354.27
UKG;2022;1;0;411.27
UKG;2022;2;0;302.8
UKG;2022;3;0;320.38
UKG;2022;4;0;266.44
UKG;2022;5;0;147.7
UKG;2022;6;0;77.58
UKG;2022;7;8.02;21.8
UKG;2022;8;1.4;6.78
UKG;2022;9;0;100.18
UKG;2022;10;0;144.75
UKG;2022;11;0;268.61
UKG;2022;12;0;445.44
UKG;2023;1;0;395.5
UKG;2023;2;0;317.49
UKG;2023;3;0;338.51
UKG;2023;4;0;281.53
UKG;2023;5;0;168.14
UKG;2023;6;0;43.64
UKG;2023;7;0;47.26
UKG;2023;8;0;48.69
UKG;2023;9;0.4;46.43
UKG;2023;10;0;166.11
UKG;2023;11;0;316.44
UKG;2023;12;0;339.58
UKG;2024;1;0;407.48
UKG;2024;2;0;291.45
UKG;2024;3;0;310.83
UKG;2024;4;0;248.73
UKG;2024;5;0;108.53
UKG;2024;6;0;111.91
UKG;2024;7;0;49.9
UKG;2024;8;0;31.68
UKG;2024;9;0;123.1
UKG;2024;10;0;204.14
UKG;2024;11;0;316.25
UKG;2024;12;0;344.94
CH06;1978;1;0;574.16
CH06;1978;2;0;506.95
CH06;1978;3;0;437.16
CH06;1978;4;0;318.26
CH06;1978;5;0;187.89
CH06;1978;6;0;58.98
CH06;1978;7;0;31.1
CH06;1978;8;0;33.79
CH06;1978;9;0;134.97
CH06;1978;10;0;275.41
CH06;1978;11;0;428.76
CH06;1978;12;0;548.9
CH06;1979;1;0;699.99
CH06;1979;2;0;500.32
CH06;1979;3;0;463.89
CH06;1979;4;0;402.2
CH06;1979;5;0;228.83
CH06;1979;6;0;92.85
CH06;1979;7;0;69.86
CH06;1979;8;0;108.76
CH06;1979;9;0;148.7
CH06;1979;10;0;263.61
CH06;1979;11;0;476.22
CH06;1979;12;0;505.57
CH06;1980;1;0;638.43
CH06;1980;2;0;468.88
CH06;1980;3;0;460.56
CH06;1980;4;0;420.56
CH06;1980;5;0;279.28
CH06;1980;6;0;167.91
CH06;1980;7;0;136.75
CH06;1980;8;0;59.96
CH06;1980;9;0;112.4
CH06;1980;10;0;332.95
CH06;1980;11;0;481.38
CH06;1980;12;0;625.15
CH06;1981;1;0;666.15
CH06;1981;2;0;571.8
CH06;1981;3;0;389.57
CH06;1981;4;0;298.15
CH06;1981;5;0;230.93
CH06;1981;6;0;120.18
CH06;1981;7;0;102.32
CH06;1981;8;0;66.66
CH06;1981;9;0;141.11
CH06;1981;10;0;322.89
CH06;1981;11;0;451.62
CH06;1981;12;0;604.67
CH06;1982;1;0;575.32
CH06;1982;2;0;509.33
CH06;1982;3;0;491.2
CH06;1982;4;0;375.44
CH06;1982;5;0;205.67
CH06;1982;6;0;87.75
CH06;1982;7;0;42.22
CH06;1982;8;0;78.31
CH06;1982;9;0;89.01
CH06;1982;10;0;308.98
CH06;1982;11;0;401.52
CH06;1982;12;0;530.34
CH06;1983;1;0;516.35
CH06;1983;2;0;585.52
CH06;1983;3;0;437.23
CH06;1983;4;0;330.17
CH06;1983;5;0;287.32
CH06;1983;6;0;85.63
CH06;1983;7;18.25;13.36
CH06;1983;8;0.97;51.22
CH06;1983;9;0;129.44
CH06;1983;10;0;285.51
CH06;1983;11;0;448.97
CH06;1983;12;0;553.77
CH06;1984;1;0;587.27
CH06;1984;2;0;585.96
CH06;1984;3;0;535.74
CH06;1984;4;0;378.96
CH06;1984;5;0;308.99
CH06;1984;6;0;129.69
CH06;1984;7;3.54;72.74
CH06;1984;8;0;67.74
CH06;1984;9;0;200.46
CH06;1984;10;0;279.7
CH06;1984;11;0;364.75
CH06;1984;12;0;531.33
CH06;1985;1;0;757.51
CH06;1985;2;0;535.31
CH06;1985;3;0;511.99
CH06;1985;4;0;342.85
CH06;1985;5;0;211.9
CH06;1985;6;0;157.84
CH06;1985;7;0.76;27.85
CH06;1985;8;0.36;78.49
CH06;1985;9;0;88.88
CH06;1985;10;0;257.52
CH06;1985;11;0;549.52
CH06;1985;12;0;491.04
CH06;1986;1;0;596.39
CH06;1986;2;0;661.79
CH06;1986;3;0;480.89
CH06;1986;4;0;409.81
CH06;1986;5;0;156.75
CH06;1986;6;0;127.84
CH06;1986;7;0;71.52
CH06;1986;8;1.19;80.52
CH06;1986;9;0;145.87
CH06;1986;10;0;244.39
CH06;1986;11;0;406.76
CH06;1986;12;0;551.61
CH06;1987;1;0;714.76
CH06;1987;2;0;513.42
CH06;1987;3;0;569.31
CH06;1987;4;0;302.26
CH06;1987;5;0;303.1
CH06;1987;6;0.44;165.41
CH06;1987;7;0;56.13
CH06;1987;8;0;68.84
CH06;1987;9;0;75.94
CH06;1987;10;0;256.09
CH06;1987;11;0;421.7
CH06;1987;12;0;499.6
CH06;1988;1;0;487.45
CH06;1988;2;0;519.13
CH06;1988;3;0;516.77
CH06;1988;4;0;307.37
CH06;1988;5;0;153.39
CH06;1988;6;0;111.62
CH06;1988;7;1.82;51.19
CH06;1988;8;0;61.86
CH06;1988;9;0;150.34
CH06;1988;10;0;242.53
CH06;1988;11;0;484.48
CH06;1988;12;0;529.2
CH06;1989;1;0;532.05
CH06;1989;2;0;435.64
CH06;1989;3;0;359.32
CH06;1989;4;0;363.02
CH06;1989;5;0;163.4
CH06;1989;6;0;124.38
CH06;1989;7;0;41.4
CH06;1989;8;0.16;65.36
CH06;1989;9;0;147.7
CH06;1989;10;0;261.03
CH06;1989;11;0;463.27
CH06;1989;12;0;501.57
CH06;1990;1;0;544.05
CH06;1990;2;0;365.55
CH06;1990;3;0;383.3
CH06;1990;4;0;371.99
CH06;1990;5;0;135.73
CH06;1990;6;0;127.89
CH06;1990;7;0.47;53.36
CH06;1990;8;0.45;36.04
CH06;1990;9;0;171.22
CH06;1990;10;0;225.32
CH06;1990;11;0;453.29
CH06;1990;12;0;617.51
CH06;1991;1;0;564.8
CH06;1991;2;0;560.94
CH06;1991;3;0;373.28
CH06;1991;4;0;374.87
CH06;1991;5;0;313.87
CH06;1991;6;0;139.13
CH06;1991;7;0.45;31.29
CH06;1991;8;0.65;21.2
CH06;1991;9;0;71.75
CH06;1991;10;0;324.91
CH06;1991;11;0;455.51
CH06;1991;12;0;594.06
CH06;1992;1;0;598.05
CH06;1992;2;0;502.69
CH06;1992;3;0;430.29
CH06;1992;4;0;340.53
CH06;1992;5;0;144.93
CH06;1992;6;0;111.48
CH06;1992;7;1.91;45.47
CH06;1992;8;8.12;18.64
CH06;1992;9;0;132.08
CH06;1992;10;0;362.14
CH06;1992;11;0;387.46
CH06;1992;12;0;548.24
CH06;1993;1;0;499.37
CH06;1993;2;0;523.91
CH06;1993;3;0;473.4
CH06;1993;4;0;284.94
CH06;1993;5;0;153.65
CH06;1993;6;0;84.43
CH06;1993;7;0;88.92
CH06;1993;8;0;67.65
CH06;1993;9;0;178.69
CH06;1993;10;0;340.99
CH06;1993;11;0;508.14
CH06;1993;12;0;506.09
CH06;1994;1;0;532.64
CH06;1994;2;0;478.29
CH06;1994;3;0;333.02
CH06;1994;4;0;375.38
CH06;1994;5;0;185.26
CH06;1994;6;0;98.21
CH06;1994;7;6.39;14.79
CH06;1994;8;5.63;30.35
CH06;1994;9;0;154.21
CH06;1994;10;0;285.65
CH06;1994;11;0;331.13
CH06;1994;12;0;500.1
CH06;1995;1;0;617.92
CH06;1995;2;0;418.2
CH06;1995;3;0;505.08
CH06;1995;4;0;322.39
CH06;1995;5;0;202.67
CH06;1995;6;0;157.81
CH06;1995;7;8.03;18.84
CH06;1995;8;0;71.25
CH06;1995;9;0;213.03
CH06;1995;10;0;187.67
CH06;1995;11;0;460.85
CH06;1995;12;0;581.24
CH06;1996;1;0;559.48
CH06;1996;2;0;585.24
CH06;1996;3;0;510.47
CH06;1996;4;0;310.34
CH06;1996;5;0;214.97
CH06;1996;6;0;85.38
CH06;1996;7;0;76.34
CH06;1996;8;0;74.14
CH06;1996;9;0;248.8
CH06;1996;10;0;299.28
CH06;1996;11;0;440.67
CH06;1996;12;0;586.33
CH06;1997;1;0;598.86
CH06;1997;2;0;428.3
CH06;1997;3;0;373.86
CH06;1997;4;0;362.5
CH06;1997;5;0;185.65
CH06;1997;6;0;113.48
CH06;1997;7;0;72.26
CH06;1997;8;0;34.13
CH06;1997;9;0;103.42
CH06;1997;10;0;298.19
CH06;1997;11;0;428.49
CH06;1997;12;0;530.97
CH06;1998;1;0;555.28
CH06;1998;2;0;433.09
CH06;1998;3;0;462.62
CH06;1998;4;0;348.72
CH06;1998;5;0;180.71
CH06;1998;6;0.17;99.05
CH06;1998;7;3.43;71.41
CH06;1998;8;6.02;74.87
CH06;1998;9;0;180.94
CH06;1998;10;0;312.97
CH06;1998;11;0;545.5
CH06;1998;12;0;581.15
CH06;1999;1;0;544.04
CH06;1999;2;0;582.85
CH06;1999;3;0;439.27
CH06;1999;4;0;346.26
CH06;1999;5;0;157
CH06;1999;6;0;142.92
CH06;1999;7;0.56;52.71
CH06;1999;8;0;58.27
CH06;1999;9;0;84.07
CH06;1999;10;0;296.22
CH06;1999;11;0;524.45
CH06;1999;12;0;568.85
CH06;2000;1;0;618.32
CH06;2000;2;0;469.27
CH06;2000;3;0;448.04
CH06;2000;4;0;301.42
CH06;2000;5;0;150.77
CH06;2000;6;0;77.86
CH06;2000;7;0;124.35
CH06;2000;8;0.42;44.85
CH06;2000;9;0;125.5
CH06;2000;10;0;287.38
CH06;2000;11;0;420.52
CH06;2000;12;0;479.98
CH06;2001;1;0;561.2
CH06;2001;2;0;468.75
CH06;2001;3;0;404.1
CH06;2001;4;0;395.1
CH06;2001;5;0;146.25
CH06;2001;6;0;149.17
CH06;2001;7;0;58.51
CH06;2001;8;0.15;44.33
CH06;2001;9;0;251.68
CH06;2001;10;0;178.5
CH06;2001;11;0;508.35
CH06;2001;12;0;641.01
CH06;2002;1;0;584.24
CH06;2002;2;0;418.12
CH06;2002;3;0;407.82
CH06;2002;4;0;348.48
CH06;2002;5;0;217.9
CH06;2002;6;4.95;69.84
CH06;2002;7;0;62.42
CH06;2002;8;0;68.1
CH06;2002;9;0;197.99
CH06;2002;10;0;301.79
CH06;2002;11;0;396.9
CH06;2002;12;0;497.28
CH06;2003;1;0;619.8
CH06;2003;2;0;599.93
CH06;2003;3;0;395.37
CH06;2003;4;0;335.29
CH06;2003;5;0;169.63
CH06;2003;6;8.17;12.95
CH06;2003;7;2.8;39.68
CH06;2003;8;27.34;16.19
CH06;2003;9;0;148.76
CH06;2003;10;0;398.8
CH06;2003;11;0;400.36
CH06;2003;12;0;553.9
CH06;2004;1;0;595.34
CH06;2004;2;0;508.45
CH06;2004;3;0;476.67
CH06;2004;4;0;307.36
CH06;2004;5;0;228.6
CH06;2004;6;0.43;90.2
CH06;2004;7;0;58.63
CH06;2004;8;0;42.2
CH06;2004;9;0;122.43
CH06;2004;10;0;226.29
CH06;2004;11;0;452.71
CH06;2004;12;0;565.85
CH06;2005;1;0;605.06
CH06;2005;2;0;602.93
CH06;2005;3;0;458.88
CH06;2005;4;0;315.79
CH06;2005;5;0;181.31
CH06;2005;6;6.61;73.42
CH06;2005;7;2.69;60.6
CH06;2005;8;0;90.33
CH06;2005;9;0;112.75
CH06;2005;10;0;238.39
CH06;2005;11;0;458.87
CH06;2005;12;0;635.76
CH06;2006;1;0;640.91
CH06;2006;2;0;544.33
CH06;2006;3;0;522.58
CH06;2006;4;0;327.91
CH06;2006;5;0;188.26
CH06;2006;6;0.17;84.22
CH06;2006;7;14.13;6.11
CH06;2006;8;0;129.26
CH06;2006;9;0;58.01
CH06;2006;10;0;189.65
CH06;2006;11;0;362.75
CH06;2006;12;0;508.05
CH06;2007;1;0;481.27
CH06;2007;2;0;410.77
CH06;2007;3;0;428.22
CH06;2007;4;0;167.15
CH06;2007;5;0;158.56
CH06;2007;6;0;73.22
CH06;2007;7;2.87;72.6
CH06;2007;8;0.19;75.55
CH06;2007;9;0;177.63
CH06;2007;10;0;296.98
CH06;2007;11;0;492.86
CH06;2007;12;0;582.06
CH06;2008;1;0;511.96
CH06;2008;2;0;457.25
CH06;2008;3;0;476.88
CH06;2008;4;0;351.55
CH06;2008;5;0;137.21
CH06;2008;6;3.75;88.76
CH06;2008;7;0;54.42
CH06;2008;8;0;51.15
CH06;2008;9;0;195.19
CH06;2008;10;0;276.13
CH06;2008;11;0;451.2
CH06;2008;12;0;582.7
CH06;2009;1;0;652.84
CH06;2009;2;0;539.12
CH06;2009;3;0;485.93
CH06;2009;4;0;248.56
CH06;2009;5;1.28;128.74
CH06;2009;6;0;93.32
CH06;2009;7;0.16;46.73
CH06;2009;8;3.13;27.18
CH06;2009;9;0;96.4
CH06;2009;10;0;296.18
CH06;2009;11;0;367.09
CH06;2009;12;0;583.55
CH06;2010;1;0;664.64
CH06;2010;2;0;532.7
CH06;2010;3;0;471.34
CH06;2010;4;0;293.31
CH06;2010;5;0;243.08
CH06;2010;6;0.47;98.6
CH06;2010;7;10.46;34.26
CH06;2010;8;0;79.3
CH06;2010;9;0;170.68
CH06;2010;10;0;313.7
CH06;2010;11;0;436.03
CH06;2010;12;0;632.12
CH06;2011;1;0;578.91
CH06;2011;2;0;458.85
CH06;2011;3;0;411.44
CH06;2011;4;0;233.67
CH06;2011;5;0;140.54
CH06;2011;6;0.95;97.23
CH06;2011;7;0;98.12
CH06;2011;8;4.8;42.87
CH06;2011;9;0;84.01
CH06;2011;10;0;290.02
CH06;2011;11;0;388.44
CH06;2011;12;0;513.6
CH06;2012;1;0;554.9
CH06;2012;2;0;674.45
CH06;2012;3;0;374.78
CH06;2012;4;0;333.45
CH06;2012;5;0;166.89
CH06;2012;6;2.83;76.72
CH06;2012;7;1.24;51.24
CH06;2012;8;3.14;30.58
CH06;2012;9;0;142.14
CH06;2012;10;0;279.28
CH06;2012;11;0;399.01
CH06;2012;12;0;569.98
CH06;2013;1;0;591.68
CH06;2013;2;0;598
CH06;2013;3;0;514.9
CH06;2013;4;0;318.91
CH06;2013;5;0;267.21
CH06;2013;6;5.33;123.76
CH06;2013;7;7.85;21.8
CH06;2013;8;3.9;46.72
CH06;2013;9;0;131.43
CH06;2013;10;0;231.68
CH06;2013;11;0;467.89
CH06;2013;12;0;540.44
CH06;2014;1;0;522.02
CH06;2014;2;0;448.44
CH06;2014;3;0;406.04
CH06;2014;4;0;279.73
CH06;2014;5;0;228.47
CH06;2014;6;1.41;79.56
CH06;2014;7;0;69.13
CH06;2014;8;0;93.21
CH06;2014;9;0;122.75
CH06;2014;10;0;210.87
CH06;2014;11;0;362.05
CH06;2014;12;0;515.54
CH06;2015;1;0;557.34
CH06;2015;2;0;561.51
CH06;2015;3;0;430.53
CH06;2015;4;0;317.24
CH06;2015;5;0;184.51
CH06;2015;6;0.15;68.22
CH06;2015;7;25.73;24.19
CH06;2015;8;9.75;40.57
CH06;2015;9;0;194.56
CH06;2015;10;0;310.56
CH06;2015;11;0;364.76
CH06;2015;12;0;463.89
CH06;2016;1;0;534.47
CH06;2016;2;0;455.76
CH06;2016;3;0;483.52
CH06;2016;4;0;321.51
CH06;2016;5;0;225.37
CH06;2016;6;2.16;94.01
CH06;2016;7;0.58;47.72
CH06;2016;8;1.64;50.97
CH06;2016;9;0;95.53
CH06;2016;10;0;328.46
CH06;2016;11;0;426.64
CH06;2016;12;0;541.11
CH06;2017;1;0;688.02
CH06;2017;2;0;438.05
CH06;2017;3;0;357.76
CH06;2017;4;0;338.29
CH06;2017;5;0;173.93
CH06;2017;6;8.99;48.56
CH06;2017;7;2.13;43.48
CH06;2017;8;3.34;45.85
CH06;2017;9;0;192.11
CH06;2017;10;0;250.69
CH06;2017;11;0;454.21
CH06;2017;12;0;584.79
CH06;2018;1;0;471.53
CH06;2018;2;0;593.26
CH06;2018;3;0;495.42
CH06;2018;4;0;224.68
CH06;2018;5;0;146.74
CH06;2018;6;0;62.21
CH06;2018;7;3.73;26.7
CH06;2018;8;13.92;38.64
CH06;2018;9;0;98.18
CH06;2018;10;0;251.93
CH06;2018;11;0;397.67
CH06;2018;12;0;506.76
CH06;2019;1;0;626.15
CH06;2019;2;0;454.97
CH06;2019;3;0;413.7
CH06;2019;4;0;328.39
CH06;2019;5;0;283.34
CH06;2019;6;12.75;55.59
CH06;2019;7;13.57;29.3
CH06;2019;8;0;38.68
CH06;2019;9;0;125.86
CH06;2019;10;0;222.35
CH06;2019;11;0;427.74
CH06;2019;12;0;484.98
CH06;2020;1;0;523.31
CH06;2020;2;0;407.63
CH06;2020;3;0;440.02
CH06;2020;4;0;237.75
CH06;2020;5;0;189.27
CH06;2020;6;0;102.4
CH06;2020;7;2.31;38.41
CH06;2020;8;4.31;48.54
CH06;2020;9;0;112.86
CH06;2020;10;0;310.63
CH06;2020;11;0;385.05
CH06;2020;12;0;545.65
CH06;2021;1;0;614.16
CH06;2021;2;0;436.79
CH06;2021;3;0;459.55
CH06;2021;4;0;378.42
CH06;2021;5;0;280.98
CH06;2021;6;1.22;45.76
CH06;2021;7;0;51.63
CH06;2021;8;1.15;78.52
CH06;2021;9;0;91.71
CH06;2021;10;0;299.17
CH06;2021;11;0;455.52
CH06;2021;12;0;558.24
CH06;2022;1;0;569.78
CH06;2022;2;0;448.21
CH06;2022;3;0;418.81
CH06;2022;4;0;330.21
CH06;2022;5;0;124.47
CH06;2022;6;4.01;40.02
CH06;2022;7;8.31;22.4
CH06;2022;8;4.8;28.41
CH06;2022;9;0;158.02
CH06;2022;10;0;153.17
CH06;2022;11;0;370.96
CH06;2022;12;0;524.9
CH06;2023;1;0;550.71
CH06;2023;2;0;448.33
CH06;2023;3;0;400.68
CH06;2023;4;0;348.64
CH06;2023;5;0;182.29
CH06;2023;6;0.82;37.84
CH06;2023;7;7.99;30.44
CH06;2023;8;17.77;57.8
CH06;2023;9;0;62.37
CH06;2023;10;0;178.01
CH06;2023;11;0;422.81
CH06;2023;12;0;493.16
CH06;2024;1;0;533.74
CH06;2024;2;0;375.97
CH06;2024;3;0;377.72
CH06;2024;4;0;303.12
CH06;2024;5;0;180.35
CH06;2024;6;0.18;77.94
CH06;2024;7;3.31;24.57
CH06;2024;8;3.77;17
CH06;2024;9;0.19;164.98
CH06;2024;10;0;234.41
CH06;2024;11;0;421.66
CH06;2024;12;0;558.73
UKE3;1978;1;0;414.85
UKE3;1978;2;0;370.83
UKE3;1978;3;0;348.71
UKE3;1978;4;0;276.03
UKE3;1978;5;0;189.85
UKE3;1978;6;0;69.33
UKE3;1978;7;0;2.77
UKE3;1978;8;0;5.71
UKE3;1978;9;0;88.07
UKE3;1978;10;0;219.91
UKE3;1978;11;0;320.69
UKE3;1978;12;0;405.06
UKE3;1979;1;0;579.35
UKE3;1979;2;0;487.72
UKE3;1979;3;0;419.79
UKE3;1979;4;0;315.97
UKE3;1979;5;0;258.18
UKE3;1979;6;0;108.4
UKE3;1979;7;0;47.63
UKE3;1979;8;0;82.48
UKE3;1979;9;0;122.31
UKE3;1979;10;0;225.31
UKE3;1979;11;0;356.39
UKE3;1979;12;0;401.85
UKE3;1980;1;0;500.23
UKE3;1980;2;0;378.8
UKE3;1980;3;0;428.28
UKE3;1980;4;0;286.98
UKE3;1980;5;0;228.94
UKE3;1980;6;0;131.6
UKE3;1980;7;0;105.37
UKE3;1980;8;0;58.48
UKE3;1980;9;0;86.73
UKE3;1980;10;0;294.68
UKE3;1980;11;0;346.8
UKE3;1980;12;0;396.17
UKE3;1981;1;0;424.86
UKE3;1981;2;0;431.11
UKE3;1981;3;0;333.05
UKE3;1981;4;0;327.16
UKE3;1981;5;0;216.43
UKE3;1981;6;0;125.01
UKE3;1981;7;0;53.14
UKE3;1981;8;0;58.17
UKE3;1981;9;0;87.94
UKE3;1981;10;0;311.06
UKE3;1981;11;0;325.44
UKE3;1981;12;0;585.64
UKE3;1982;1;0;497.86
UKE3;1982;2;0;385.2
UKE3;1982;3;0;380.1
UKE3;1982;4;0;286.94
UKE3;1982;5;0;202.65
UKE3;1982;6;0;90.71
UKE3;1982;7;0;42.98
UKE3;1982;8;0;66.81
UKE3;1982;9;0;111.29
UKE3;1982;10;0;258.98
UKE3;1982;11;0;323.93
UKE3;1982;12;0;447.58
UKE3;1983;1;0;369.34
UKE3;1983;2;0;471.87
UKE3;1983;3;0;367.81
UKE3;1983;4;0;357.94
UKE3;1983;5;0;262.82
UKE3;1983;6;0;130.71
UKE3;1983;7;0;9.84
UKE3;1983;8;0;23.13
UKE3;1983;9;0;134.6
UKE3;1983;10;0;244.54
UKE3;1983;11;0;330.48
UKE3;1983;12;0;401.43
UKE3;1984;1;0;477.5
UKE3;1984;2;0;437.1
UKE3;1984;3;0;425.03
UKE3;1984;4;0;317.92
UKE3;1984;5;0;266.64
UKE3;1984;6;0;109.04
UKE3;1984;7;0;34.42
UKE3;1984;8;0;23.82
UKE3;1984;9;0;134.26
UKE3;1984;10;0;231.29
UKE3;1984;11;0;317.75
UKE3;1984;12;0;421.15
UKE3;1985;1;0;535.1
UKE3;1985;2;0;452.13
UKE3;1985;3;0;426.64
UKE3;1985;4;0;304.44
UKE3;1985;5;0;235.26
UKE3;1985;6;0;173.21
UKE3;1985;7;0;47.42
UKE3;1985;8;0;94.12
UKE3;1985;9;0;91.86
UKE3;1985;10;0;219.64
UKE3;1985;11;0;437.49
UKE3;1985;12;0;387.33
UKE3;1986;1;0;474.66
UKE3;1986;2;0;539.49
UKE3;1986;3;0;414.09
UKE3;1986;4;0;379.34
UKE3;1986;5;0;214.41
UKE3;1986;6;0;108.95
UKE3;1986;7;0;60.38
UKE3;1986;8;0;140.08
UKE3;1986;9;0;206.5
UKE3;1986;10;0;246.95
UKE3;1986;11;0;327.33
UKE3;1986;12;0;385.46
UKE3;1987;1;0;537.1
UKE3;1987;2;0;411.7
UKE3;1987;3;0;442.54
UKE3;1987;4;0;251.71
UKE3;1987;5;0;259.45
UKE3;1987;6;0;172.4
UKE3;1987;7;0;62.67
UKE3;1987;8;0;83.86
UKE3;1987;9;0;136.91
UKE3;1987;10;0;284.56
UKE3;1987;11;0;352.63
UKE3;1987;12;0;390.54
UKE3;1988;1;0;413.93
UKE3;1988;2;0;392.27
UKH3;1978;1;0;403.31
UKH3;1978;2;0;364.79
UKH3;1978;3;0;338.07
UKH3;1978;4;0;263.45
UKH3;1978;5;0;174.79
UKH3;1978;6;0;39.23
UKH3;1978;7;0;0
UKH3;1978;8;0;0
UKH3;1978;9;0;54.95
UKH3;1978;10;0;191.93
UKH3;1978;11;0;301.2
UKH3;1978;12;0;386.07
UKH3;1979;1;0;568.02
UKH3;1979;2;0;467.1
UKH3;1979;3;0;403.55
UKH3;1979;4;0;300.53
UKH3;1979;5;0;210.72
UKH3;1979;6;0;98.04
UKH3;1979;7;0;24.47
UKH3;1979;8;0;49.96
UKH3;1979;9;0;89.63
UKH3;1979;10;0;176.78
UKH3;1979;11;0;346.84
UKH3;1979;12;0;376.85
UKH3;1980;1;0;484.5
UKH3;1980;2;0;358.47
UKH3;1980;3;0;399.37
UKH3;1980;4;0;282.82
UKH3;1980;5;0;216.33
UKH3;1980;6;0;91.59
UKH3;1980;7;0;89.06
UKH3;1980;8;0;25.57
UKH3;1980;9;0;47.41
UKH3;1980;10;0;261.81
UKH3;1980;11;0;352.42
UKH3;1980;12;0;406.59
UKH3;1981;1;0;423.53
UKH3;1981;2;0;424.77
UKH3;1981;3;0;301.86
